CBG 1200 L;30.00;67.00;134.00;73.00;gpaniz etc
CBG 1500;30.00;67.00;166.00;92.00;gpaniz etc
CBG 1500 L;30.00;67.00;166.00;98.00;gpaniz etc
CBG 450;28.00;60.00;55.00;28.00;gpaniz etc
CBG 450 L;28.00;60.00;55.00;23.00;gpaniz etc
CBG 600;28.00;60.00;72.00;35.00;gpaniz etc
CBG 600 L;28.00;60.00;72.00;32.00;gpaniz etc
CBG 600C;28.00;60.00;72.00;30.00;gpaniz etc
CBG 800;28.00;67.00;93.00;50.00;gpaniz etc
CBG 800 L;28.00;67.00;93.00;47.00;gpaniz etc
CBG 800C;28.00;67.00;93.00;36.00;gpaniz etc
CC 1000;218.00;179.00;103.00;350.00;gpaniz etc
CC 500;218.00;115.00;103.00;300.00;gpaniz etc
CRE 06;23.50;28.50;49.00;9.50;gpaniz etc
CS 300;73.00;64.00;74.00;63.00;gpaniz etc
CS 390;66.00;110.00;78.00;70.00;gpaniz etc
CS 390;75.00;94.00;79.00;68.00;gpaniz etc
CS 450;183.00;90.00;80.00;134.00;gpaniz etc
CS 500;183.00;100.00;82.00;210.00;gpaniz etc
CS300 MINI;51.00;55.00;74.00;53.00;gpaniz etc
CSP 390;152.00;85.00;105.00;124.00;gpaniz etc
CSP 600;183.00;120.00;100.00;465.00;gpaniz etc
CUTTER 05L;48.00;33.00;29.50;18.00;gpaniz etc
CZ 15;121.00;69.00;61.00;75.00;gpaniz etc
CZ 22;154.00;85.00;70.00;122.00;gpaniz etc
CZ 37;154.00;93.00;72.00;155.00;gpaniz etc
CZ 75;176.00;105.00;80.00;192.00;gpaniz etc
DC 04;51.50;41.50;74.00;33.00;gpaniz etc
DC 10;54.50;44.00;77.00;40.00;gpaniz etc
DV 30;52.00;48.50;72.00;74.00;gpaniz etc
DV 30/1;52.00;48.50;72.00;90.00;gpaniz etc
DV 36;52.00;48.50;72.00;74.00;gpaniz etc
DV 36/1;52.00;48.50;72.00;90.00;gpaniz etc
EMC 20/10;63.00;69.00;75.00;70.00;gpaniz etc
FAO 1C;100.80;45.10;99.10;0.00;gpaniz etc
FAO 1CR;100.80;45.10;99.10;0.00;gpaniz etc
FF 300 PI;50.60;75.20;71.20;32.00;gpaniz etc
FF 300 PV;50.60;75.20;71.20;34.00;gpaniz etc
FF 400 PI;50.60;75.20;111.20;42.00;gpaniz etc
FF 400 PV;50.60;75.20;111.20;44.00;gpaniz etc
FFI 300 PI;50.60;75.20;71.20;32.00;gpaniz etc
FFI 300 PV;50.60;75.20;71.20;34.00;gpaniz etc
FFI 400 PI;50.60;75.20;111.20;42.00;gpaniz etc
FFI 400 PV;50.60;75.20;111.20;44.00;gpaniz etc
FG 30 – 1 LD;94.00;53.10;59.80;22.00;gpaniz etc
FG 30 – 1 LS;94.00;53.10;59.80;21.00;gpaniz etc
FG 30 – 2 LD;94.00;89.30;59.80;38.00;gpaniz etc
FG 30 – 2 LM;94.00;89.30;59.80;36.00;gpaniz etc
FG 30 – 2 LS;94.00;89.30;59.80;35.00;gpaniz etc
FG 30 – 3 LD;94.00;125.50;59.80;43.00;gpaniz etc
FG 30 – 3 LM;94.00;125.50;59.80;42.00;gpaniz etc
FG 30 – 3 LS;94.00;125.50;59.80;41.00;gpaniz etc
FG 30 – 4 EM;94.00;89.30;96.00;58.00;gpaniz etc
FG 30 – 4 LD;94.00;161.70;59.80;58.00;gpaniz etc
FG 30 – 4 LM;94.00;161.70;59.80;57.00;gpaniz etc
FG 30 – 4 LS;94.00;161.70;59.80;56.00;gpaniz etc
FG 30 – 4EMCH;92.50;125.50;96.00;70.00;gpaniz etc
FG 30 – 6 EM;93.30;125.50;96.00;78.00;gpaniz etc
FG 30 – 8 EM;93.30;161.70;96.00;92.00;gpaniz etc
FG 30 - BM;102.00;53.10;96.00;40.00;gpaniz etc
FG 30 – CH;94.30;53.10;96.00;48.00;gpaniz etc
FG 30–6EMCH;92.50;161.70;96.00;98.00;gpaniz etc
FG 40 – 1 LD;93.60;66.20;73.00;24.00;gpaniz etc
FG 40 – 2 LM;93.60;112.40;73.00;58.00;gpaniz etc
FG 40 – 3 LD;93.60;158.60;73.00;73.00;gpaniz etc
FG 40 – 3 LM;93.60;158.60;73.00;71.00;gpaniz etc
FG 40 – 4 CD;93.60;112.40;126.20;79.00;gpaniz etc
FG 40 – 4 CM;93.60;112.40;126.20;77.00;gpaniz etc
FG 40 – 4 EM;93.60;112.40;126.20;73.00;gpaniz etc
FG 40 – 4 LD;93.60;204.80;73.00;75.00;gpaniz etc
FG 40 – 4 LM;93.60;204.80;73.00;73.00;gpaniz etc
FG 40 – 4CDCH;95.00;158.60;126.20;95.00;gpaniz etc
FG 40 – 4CMCH;95.00;158.60;126.20;93.00;gpaniz etc
FG 40 – 4EMCH;95.00;158.60;126.20;94.00;gpaniz etc
FG 40 – 6 CD;93.60;158.60;126.20;120.00;gpaniz etc
FG 40 – 6 CM;93.60;158.60;126.10;112.00;gpaniz etc
FG 40 – 6 EM;93.60;158.60;119.50;110.00;gpaniz etc
FG 40 – 6CDCH;95.00;204.80;126.10;130.00;gpaniz etc
FG 40 – 6CMCH;95.00;204.80;126.10;128.00;gpaniz etc
FG 40 – 6EMCH;93.60;204.80;126.10;130.00;gpaniz etc
FG 40 – 8 CD;93.60;204.80;126.10;140.00;gpaniz etc
FG 40 – 8 CM;93.60;204.80;126.10;135.00;gpaniz etc
FG 40 – 8 EM;93.60;204.80;126.10;133.00;gpaniz etc
FG 40 - BM;102.00;66.20;119.50;62.00;gpaniz etc
FG 40 - CH;102.00;53.10;96.00;65.00;gpaniz etc
FG 450;55.00;68.00;67.00;17.00;gpaniz etc
FLE 450 D PB;132.00;62.00;90.50;120.00;gpaniz etc
FLE 450 PB;132.00;62.00;90.50;60.00;gpaniz etc
FLE 700 D PG;149.00;86.00;78.50;130.00;gpaniz etc
FLE 700 PG;149.00;86.00;78.50;65.00;gpaniz etc
FLE 800 D PB;132.00;97.00;80.00;134.00;gpaniz etc
FLE 800 PB;132.00;97.00;80.00;67.00;gpaniz etc
FLE 900  PG;149.00;106.00;108.50;85.00;gpaniz etc
FLE 900 D PB;132.00;111.50;111.50;170.00;gpaniz etc
FLE 900 D PG;149.00;106.00;108.50;170.00;gpaniz etc
FLE 900 PB;132.00;111.50;111.50;85.00;gpaniz etc
FLG 450 D PB;190.00;72.00;100.50;124.00;gpaniz etc
FLG 450 D PG;206.50;71.50;98.00;124.00;gpaniz etc
FLG 450 PB;142.00;72.00;100.50;62.00;gpaniz etc
FLG 450 PG;155.00;71.50;98.00;62.00;gpaniz etc
FLG 800 D PB;190.00;107.00;87.50;134.00;gpaniz etc
FLG 800 D PG;206.50;206.50;87.50;134.00;gpaniz etc
FLG 800 PB;142.00;107.00;90.00;67.00;gpaniz etc
FLG 800 PG;155.00;106.50;87.50;67.00;gpaniz etc
FLG 900 D PB;190.00;121.50;121.50;170.00;gpaniz etc
FLG 900 D PG;206.50;121.00;119.00;170.00;gpaniz etc
FLG 900 PB;142.00;121.50;121.50;85.00;gpaniz etc
FLG 900 PG;155.00;121.00;119.00;85.00;gpaniz etc
FLY MSB;106.00;100.00;80.00;60.00;gpaniz etc
FLY MTP;106.00;100.00;80.00;60.00;gpaniz etc
FP 12 S;156.00;60.00;55.00;102.00;gpaniz etc
FP 14 S;156.00;60.00;55.00;102.00;gpaniz etc
FRCE 03;25.00;34.00;46.00;4.30;gpaniz etc
FRCE 05;35.00;32.00;39.00;5.90;gpaniz etc
FRCE 06;25.00;59.00;46.00;6.30;gpaniz etc
FRCE 10;35.00;61.00;39.00;10.40;gpaniz etc
FRCE 10;35.00;61.00;39.00;10.40;gpaniz etc
FRCG 03;28.00;35.00;47.00;4.70;gpaniz etc
FRCG 06;28.00;60.00;45.00;7.00;gpaniz etc
FTCG 10;205.00;120.00;166.00;240.00;gpaniz etc
FTCG 4;103.00;121.40;158.00;190.00;gpaniz etc
FTCG 5;110.00;121.40;158.00;200.00;gpaniz etc
FTCG 8;198.00;120.00;166.00;230.00;gpaniz etc
FTE 10;205.00;120.00;166.00;240.00;gpaniz etc
FTE 120;163.00;104.00;140.00;180.00;gpaniz etc
FTE 150;171.00;104.00;140.00;195.00;gpaniz etc
FTE 240;185.00;108.00;157.00;290.00;gpaniz etc
FTE 300;195.00;108.00;157.00;300.00;gpaniz etc
FTE 4;103.00;121.40;158.00;190.00;gpaniz etc
FTE 5;110.00;121.40;158.00;190.00;gpaniz etc
FTE 8;198.00;120.00;166.00;230.00;gpaniz etc
FTG 10;205.00;120.00;166.00;250.00;gpaniz etc
FTG 120;163.00;104.00;140.00;190.00;gpaniz etc
FTG 150;171.00;104.00;140.00;205.00;gpaniz etc
FTG 240;185.00;108.00;157.00;300.00;gpaniz etc
FTG 300;195.00;108.00;157.00;310.00;gpaniz etc
FTG 4;103.00;121.40;158.00;200.00;gpaniz etc
FTG 5;110.00;121.40;158.00;210.00;gpaniz etc
FTG 8;198.00;120.00;166.00;240.00;gpaniz etc
FTL 10;214.40;111.00;141.50;280.00;gpaniz etc
FTL 4;179.50;111.00;141.50;220.00;gpaniz etc
FTL 5;179.50;111.00;141.50;230.00;gpaniz etc
FTL 8;194.80;111.00;141.50;260.00;gpaniz etc
GFAO 18M;50.00;45.50;50.50;13.00;gpaniz etc
GFAO 18P;91.50;45.50;50.50;15.40;gpaniz etc
GFAO 30P;91.50;45.50;50.50;17.00;gpaniz etc
GFAO 30P 8000W;91.50;45.50;50.50;19.00;gpaniz etc
GFLY MSB;116.00;110.00;80.00;140.00;gpaniz etc
GFLY MTP;116.00;110.00;80.00;145.00;gpaniz etc
MBI 05;76.50;72.00;86.00;40.00;gpaniz etc
MBI 25;96.20;83.00;85.00;86.00;gpaniz etc
MBI 40;119.00;105.00;94.00;95.00;gpaniz etc
MBI 60 MONOF;135.00;97.00;114.00;175.00;gpaniz etc
MBI 60 TRIF;135.00;97.00;114.00;175.00;gpaniz etc
MCR 10;45.50;42.00;69.00;53.00;gpaniz etc
MCR 22;55.00;42.00;82.00;64.00;gpaniz etc
ME 20;63.00;69.00;75.00;67.00;gpaniz etc
MES 25 MONOF;107.50;52.50;106.50;148.00;gpaniz etc
MES 25 TRIF;107.50;52.50;106.50;148.00;gpaniz etc
MES 40 MONOF;150.00;69.00;128.50;240.00;gpaniz etc
MES 40 TRIF;150.00;69.00;128.50;240.00;gpaniz etc
MFP 80;67.50;38.50;30.00;28.00;gpaniz etc
ML 220;50.00;57.00;83.00;80.00;gpaniz etc
ML 400;55.00;66.50;85.00;110.00;gpaniz etc
MPS 250;50.00;57.00;83.00;80.00;gpaniz etc
MPS 350;121.00;66.50;85.00;120.00;gpaniz etc
MPS 350 S/P;55.00;66.50;85.00;110.00;gpaniz etc
MPS 500;121.00;82.00;85.00;140.00;gpaniz etc
MPS 500 S/P;55.00;82.00;85.00;130.00;gpaniz etc
MR 05;66.00;58.00;76.20;70.00;gpaniz etc
MR 15;93.10;65.20;82.00;97.00;gpaniz etc
MR 25 MONOF;100.00;79.00;96.00;106.00;gpaniz etc
MR 25 TRIF;100.00;79.00;96.00;106.00;gpaniz etc
MR 50;114.50;83.50;115.50;148.00;gpaniz etc
PA 01;56.00;50.00;86.00;51.00;gpaniz etc
RA 100;126.00;72.50;72.50;63.00;gpaniz etc
RQ 15;50.00;33.50;65.00;26.00;gpaniz etc
SF 248;186.20;105.00;107.00;150.00;gpaniz etc
SF 310;186.20;118.00;120.00;199.00;gpaniz etc
TFAO 40CP;100.50;56.00;56.00;17.00;gpaniz etc
TFRE 03;25.50;37.00;37.00;3.40;gpaniz etc
TFRE 05;25.50;49.00;49.00;4.30;gpaniz etc
TFRG 03;25.50;37.00;37.00;3.40;gpaniz etc
TFRG 05;25.50;49.00;49.00;4.50;gpaniz etc
MPXV-080;118.60;92.00;78.00;99.00;gelopar
MPXV-080AM;118.60;92.00;78.00;99.00;gelopar
MPXV-080CZ;118.60;92.00;78.00;99.00;gelopar
MPXV-080VL;118.60;92.00;78.00;99.00;gelopar
MPXV-080VM;118.60;92.00;78.00;99.00;gelopar
AXT-30 I;6.00;6.60;6.80;43.00;Gural
AXT-33 I;7.10;7.30;7.30;49.00;Gural
BRT-22;10.00;6.60;6.60;52.00;Gural
BRT-30;18.70;11.50;9.30;140.00;Gural
BRT-40;20.50;11.50;9.30;150.00;Gural
ESE-15;2.00;4.60;4.60;5.50;Gural
ETIQUETADOR;2.00;2.60;3.40;5.60;Gural
GLP-220;5.30;5.90;5.10;21.00;Gural
GLP-240;5.30;5.90;5.10;27.00;Gural
GLP-250;5.30;5.90;5.10;27.00;Gural
GLP-275;5.30;6.30;5.60;35.00;Gural
GLP-300;5.60;6.60;6.00;35.00;Gural
GLP-330;5.60;6.60;6.00;36.00;Gural
MGI-10;4.60;3.90;6.70;37.00;Gural
MGI-22;5.50;4.80;7.80;51.00;Gural
MGI-98;5.80;4.80;8.90;61.00;Gural
TLX-40;20.50;12.00;8.70;197.00;Gural
TLX-40 ts;20.50;12.00;9.50;193.00;Gural
GX0004;2.00;10;33.00;0.124;Marcamix
GX0005;5.00;6.5;33.00;0.097;Marcamix
GX0006;6.00;9.00;29.00;0.119;Marcamix
GX0007;17.00;22.00;26.00;0.21;Marcamix
GX0008;10.50;7.00;7.00;0.04;Marcamix
GX0009;14.00;8.50;8.50;0.09;Marcamix
GX0010;0.50;33.00;33.00;0.36;Marcamix
GX0011;5.00;14;14;0.05;Marcamix
GX0012;8.00;20;20;0.11;Marcamix
GX0013;8.00;24;24;0.17;Marcamix
GX0014;9.00;30;30;0.23;Marcamix
GX0019;10;8.2;10;0.222;Marcamix
GX0020;2.50;21;21;0.10;Marcamix
GX0021;20.50;21.00;21.00;0.44;Marcamix
GX0022;19.50;8.00;8.00;0.23;Marcamix
GX0023;16.00;15.50;18.00;0.77;Marcamix
GX0026;14.00;14.00;14.00;0.23;Marcamix
GX0027;21.50;24.50;31.00;0.72;Marcamix
GX0028;2;35;35;0.49;Marcamix
GX0029;2.50;40;40;0.60;Marcamix
GX0030;2.50;45;45;0.76;Marcamix
GX0031;5.00;5.50;29.00;0.07;Marcamix
GX0032;6.50;7.50;31.50;0.095;Marcamix
GX0033;8.00;9.50;37.00;0.144;Marcamix
GX0034;3.5;19.00;28.00;0.158;Marcamix
GX0035;4.00;24;31;0.40;Marcamix
GX0036;5;27;36;0.488;Marcamix
GX0037;4.50;31;41;0.47;Marcamix
GX0038;14.00;9.00;13.00;0.24;Marcamix
GX0039;15.00;9.00;12;0.21;Marcamix
GX0040;8.00;7.50;10.00;0.15;Marcamix
GX0041;2;33;43;0.59;Marcamix
GX0042;6;12.5;12.5;0.44;Marcamix
GX0043;19.00;13.00;18.00;0.41;Marcamix
GX0045;2.50;7.50;38.00;0.100;Marcamix
GX0046;3.00;11.00;38.00;0.160;Marcamix
GX0047;4.00;40;40;0.843;Marcamix
GX0048;4.00;11.20;47.00;0.13;Marcamix
GX0049;6.50;9.50;45.00;0.17;Marcamix
GX0050;4.00;7.00;50;0.135;Marcamix
GX0051;4.00;7.5;48;0.156;Marcamix
GX0052;5.00;16;16;0.080;Marcamix
GX0053;1.50;19.00;25.00;0.17;Marcamix
GX0054;1.50;21.00;30.00;0.22;Marcamix
GX0055;2.00;25.50;35.00;0.304;Marcamix
GX0056;2.00;29.00;40.00;0.45;Marcamix
GX0057;2.5;34.00;45.00;0.54;Marcamix
GX0058;2.20;15.00;20.00;0.11;Marcamix
GX0060;2.5;18;25.00;0.16;Marcamix
GX0059;26.00;9.00;9.00;0.25;Marcamix
GX0061;2.00;15.50;20.00;0.14;Marcamix
GX0062;0.00;3;30.5;0.03;Marcamix
GX0063;8.00;18;18;0.15;Marcamix
GX0064;9.50;22;22;0.22;Marcamix
GX0065;11.00;26;26;0.30;Marcamix
GX0066;13.00;30;30;0.40;Marcamix
GX0067;10.00;24.00;31.00;0.23;Marcamix
GX0068;12.00;28;34.00;0.26;Marcamix
GX0069;14.00;32;41.00;0.41;Marcamix
GX0070;15.00;36;44.00;0.47;Marcamix
GX0071;2.5;19;26;0.138;Marcamix
GX0072;11;24;24;0.198;Marcamix
GX0073;2;19;26;0.173;Marcamix
GX0074;6;9.00;9.00;0.06;Marcamix
GX0075;0.00;0.00;0.00;0.00;Marcamix
GX0076;14.50;6.30;6.30;0.12;Marcamix
GX0077;9.50;7.00;7.00;0.10;Marcamix
GX0078;0.00;0.00;0.00;0.00;Marcamix
GX0079;8.00;22.00;39.00;0.20;Marcamix
GX0080;3.00;8.50;22.00;0.03;Marcamix
GX0081;3.00;10.00;23.50;0.04;Marcamix
GX0082;4.00;12.00;27.00;0.06;Marcamix
GX0083;19.2;13;20;0.432;Marcamix
GX0084;0.00;6.8;23.5;0.059;Marcamix
GX0085;0.00;6;19.5;0.088;Marcamix
GX0086;2.5;19;26;0.164;Marcamix
GX0087;4.5;24.5;30.5;0.371;Marcamix
GX0088;1;33;33;0.379;Marcamix
GX0089;2.5;26;40;0.525;Marcamix
GX0090;4;32.5;32.5;0.455;Marcamix
GX0091;5.50;16.5;16.5;0.08;Marcamix
GX0092;7.00;20;20;0.14;Marcamix
GX0093;8.50;24;24;0.195;Marcamix
GX0094;8.50;28.4;28.4;0.28;Marcamix
GX0095;9.00;32;32;0.35;Marcamix
GX0096;2;29.5;40;0.52;Marcamix
GX0098;2.5;34.5;34.5;0.442;Marcamix
GX0099;21.00;10.7;18;0.436;Marcamix
GX0100;21.00;14.50;18.50;0.630;Marcamix
GX0101;6;6.00;12;0.09;Marcamix
GX0102;3.00;4.00;22.50;0.08;Marcamix
GX0103;3.00;4.00;30.00;0.09;Marcamix
GX0104;3.00;4.00;40.00;0.10;Marcamix
GX0105;7.00;7.00;30.00;0.18;Marcamix
GX0106;10.00;10.00;45.00;0.26;Marcamix
GX0107;7.50;28.00;28.00;0.52;Marcamix
GX0108;9.00;9.00;9.50;0.230;Marcamix
GX0109;9.50;7.00;10.00;0.215;Marcamix
GX0110;5.50;7;5.5;0.131;Marcamix
GX0112;11.00;10.00;26.00;0.32;Marcamix
GX0114;5.5;28.8;39.5;0.74;Marcamix
GX0115;5.50;33;43.5;0.77;Marcamix
GX0116;4.00;6.00;22.00;0.11;Marcamix
GX0117;8.00;7.00;25.00;0.17;Marcamix
GX0118;8.00;40.00;40.00;0.408;Marcamix
GX0119;11.00;50.00;50.00;0.73;Marcamix
GX0120;12;47.50;47.50;1.174;Marcamix
GX0121;2.5;25.00;60.00;0.50;Marcamix
GX0122;10.00;22.00;34.00;0.58;Marcamix
GX0123;22.00;19.00;19.00;0.690;Marcamix
GX0124;27.00;23.00;23;1.102;Marcamix
GX0125;30.00;27.00;27;1.723;Marcamix
GX0126;2.00;8.00;28.00;0.11;Marcamix
GX0127;3.00;3.20;34.00;0.06;Marcamix
GX0128;2.50;7.70;33.00;0.11;Marcamix
GX0129;5.00;6.50;20.00;0.08;Marcamix
GX0131;5.50;21.50;21.5;0.36;Marcamix
GX0132;7.00;33.00;33.00;0.69;Marcamix
GX0133;22.00;24.00;26.00;0.88;Marcamix
GX0134;9.50;7.00;7.00;0.10;Marcamix
GX0135;9.50;7.00;7.00;0.10;Marcamix
GX0136;9.00;4.20;4.20;0.04;Marcamix
GX0137;3.00;6.50;20.30;0.17;Marcamix
GX0138;11.50;14.00;8.50;0.36;Marcamix
GX0139;42.00;36.00;36.00;3.88;Marcamix
GX0143;23.50;28.00;28.00;0.893;Marcamix
GX0144;6.50;22.00;22.00;0.15;Marcamix
GX0145;7.00;7.00;9.50;0.06;Marcamix
GX0146;10.00;2.70;18.00;0.17;Marcamix
GX0147;30.00;10.00;10.00;0.39;Marcamix
GX0148;3.00;40.00;40.00;0.66;Marcamix
GX0149;5.00;7.00;32.00;0.09;Marcamix
GX0150;5.50;38.00;45.00;1.15;Marcamix
GX0151;5.50;38.50;50.00;1.22;Marcamix
GX0152;5.50;42.50;60.00;1.60;Marcamix
GX0153;16.50;14.00;17.50;0.36;Marcamix
GX0154;22.50;33.00;33.00;1.38;Marcamix
GX0155;6.00;9.00;9.00;0.06;Marcamix
GX0157;11.00;9.50;12.00;0.23;Marcamix
GX0158;36.00;7.50;11.50;0.19;Marcamix
GX0159;6.00;3.00;14.50;0.10;Marcamix
GX0160;5.00;11.00;31.00;0.07;Marcamix
GX0161;7.00;14.00;34.00;0.08;Marcamix
GX0162;7.50;19.00;39.00;0.10;Marcamix
GX0163;8.50;7.50;16.00;0.08;Marcamix
GX0164;6.50;20.00;21.50;0.12;Marcamix
GX0165;12.00;16.00;34.00;0.18;Marcamix
GX0166;15.00;20.00;41.00;0.27;Marcamix
GX0167;16.00;24.00;42.00;0.30;Marcamix
GX0168;7.00;37.00;37.00;0.34;Marcamix
GX0169;5.50;22.00;34.00;0.36;Marcamix
GX0170;2.5;30.00;33.00;0.45;Marcamix
GX0180;18.50;26.00;32.00;0.93;Marcamix
GX0182;4.50;9.00;9.00;0.05;Marcamix
GX0183;4.50;9.00;9.00;0.05;Marcamix
GX0184;4.00;10.00;10.00;0.02;Marcamix
GX0185;2.80;25.00;34.50;0.23;Marcamix
GX0186;11.00;24.00;31.00;0.21;Marcamix
GX0187;17.00;22.00;26.00;0.21;Marcamix
GX0188;3.90;5.90;9.40;0.06;Marcamix
GX0189;9.00;5.50;13.00;0.15;Marcamix
GX0190;0.00;0.00;0.00;0.00;Marcamix
GX0191;0.00;0.00;0.00;0.00;Marcamix
GX0192;17.00;9.00;9.00;0.24;Marcamix
GX0200;2.00;5.00;28.50;0.09;Marcamix
GX0201;2.00;5.00;29.00;0.09;Marcamix
GX0202;2.00;4.50;29.00;0.09;Marcamix
GX0203;1.50;3;19.00;0.046;Marcamix
GX0204;2.50;5.00;14.50;0.07;Marcamix
GX0205;2.50;4.00;9.00;0.03;Marcamix
GX0206;14.00;14.00;14.00;0.23;Marcamix
GX0207;2.00;9.50;27.00;0.16;Marcamix
GX0208;2.00;6.00;26.00;0.12;Marcamix
GX0209;2.00;8.00;19.00;0.14;Marcamix
GX0210;2.00;5.00;20.00;0.07;Marcamix
GX0211;3.00;5.00;20.00;0.08;Marcamix
GX0212;3.00;5.00;20.00;0.07;Marcamix
GX0213;1.50;3.50;12.00;0.06;Marcamix
GX0215;3.50;4.00;16.00;0.18;Marcamix
GX0216;22.00;11.50;13.00;0.23;Marcamix
GX0220;2.50;5.00;14.50;0.07;Marcamix
GX0221;2.50;4.00;9.00;0.03;Marcamix
GX0222;24.00;8.50;11.00;0.19;Marcamix
GX0223;2.00;2.50;12.00;0.02;Marcamix
GX0224;2.00;3.00;18.00;0.04;Marcamix
GX0225;1.60;8.00;25.50;0.13;Marcamix
GX0226;1.60;12.00;25.50;0.15;Marcamix
GX0227;5.30;9.00;28.00;0.17;Marcamix
GX0228;4.50;7.70;32.00;0.14;Marcamix
GX0229;1.70;2.70;23.00;0.07;Marcamix
GX0230;2.20;3.50;29.00;0.11;Marcamix
GX0231;2.00;3.50;39.00;0.14;Marcamix
GX0232;2.00;5.00;48.50;0.18;Marcamix
GX0244;1.00;2.30;12.00;0.06;Marcamix
GX0245;1.50;2.50;23.00;0.03;Marcamix
GX0246;1.80;5.00;33.00;0.25;Marcamix
GX0247;4.50;14.00;29.00;0.08;Marcamix
GX0248;5.00;20.00;39.00;0.13;Marcamix
GX0249;20.00;25.50;25.50;0.60;Marcamix
GX0250;0.01;1.50;15.00;0.02;Marcamix
GX0251;24.50;1.00;9.50;0.06;Marcamix
GX0252;11.50;12.00;12.00;0.10;Marcamix
GX0253;0.00;0.00;0.00;0.00;Marcamix
GX0254;0.00;0.00;0.00;0.00;Marcamix
GX0255;0.00;0.00;0.00;0.00;Marcamix
GX0256;0.00;0.00;0.00;0.00;Marcamix
GX0257;0.00;0.00;0.00;0.00;Marcamix
GX0258;0.00;0.00;0.00;0.00;Marcamix
GX0259;0.00;0.00;0.00;0.00;Marcamix
GX0260;0.00;0.00;0.00;0.00;Marcamix
GX0261;0.00;0.00;0.00;0.00;Marcamix
GX0262;0.00;0.00;0.00;0.00;Marcamix
GX0263;0.00;0.00;0.00;0.00;Marcamix
GX0264;0.00;0.00;0.00;0.00;Marcamix
GX0265;0.00;0.00;0.00;0.00;Marcamix
GX0266;0.00;0.00;0.00;0.00;Marcamix
GX0267;0.00;0.00;0.00;0.00;Marcamix
GX8268;0.00;0.00;0.00;0.00;Marcamix
GX8269;0.00;0.00;0.00;0.00;Marcamix
GX0300;27.00;20.00;20.00;0.84;Marcamix
GX0301;43.00;29.00;29.00;2.29;Marcamix
GX0302;0.00;0.00;0.00;0.00;Marcamix
GX0304;0.00;0.00;0.00;0.00;Marcamix
GX0305;0.00;0.00;0.00;0.00;Marcamix
GX0310;0;0;0;0;Marcamix
GX0311;0;0;0;0;Marcamix
GX0312;0;0;0;0;Marcamix
GX0313;0;0;0;0;Marcamix
GX0320;0;0;0;0;Marcamix
GX0322;0;0;0;0;Marcamix
GX0352;10.00;22.00;34.00;0.81;Marcamix
GX0400;2.00;32.50;53.00;0.71;Marcamix
GX0401;4.00;32.50;53.00;0.78;Marcamix
GX0402;6.50;32.50;53.00;0.85;Marcamix
GX0403;10.00;32.50;53.00;1.02;Marcamix
GX0404;2.00;26.50;32.50;0.35;Marcamix
GX0405;4.00;26.50;32.50;0.40;Marcamix
GX0406;6.50;26.50;32.50;0.47;Marcamix
GX0407;10.00;26.50;32.50;0.55;Marcamix
GX0408;15.00;26.50;32.50;0.78;Marcamix
GX0409;2.00;17.60;32.50;0.23;Marcamix
GX0410;4.00;17.60;32.50;0.28;Marcamix
GX0411;6.50;17.60;32.50;0.33;Marcamix
GX0412;10.00;17.60;32.50;0.43;Marcamix
GX0413;15.00;17.60;32.50;0.54;Marcamix
GX0414;2.00;16.20;26.50;0.17;Marcamix
GX0415;6.50;16.20;26.50;0.26;Marcamix
GX0416;10.00;16.20;26.50;0.37;Marcamix
GX0417;15.00;16.20;26.50;0.58;Marcamix
GX0418;6.50;16.20;17.60;0.19;Marcamix
GX0419;10.00;16.20;17.60;0.22;Marcamix
GX0420;15.00;16.20;17.60;0.27;Marcamix
GX0421;6.50;10.80;17.60;0.13;Marcamix
GX0422;10.00;10.80;17.60;0.26;Marcamix
GX0423;4.00;16.20;53.00;0.43;Marcamix
GX0424;6.50;16.20;53.00;0.53;Marcamix
GX0425;10.00;16.20;53.00;0.64;Marcamix
GX0426;15.00;16.20;53.00;0.82;Marcamix
GX0427;2.00;32.50;35.40;0.47;Marcamix
GX0428;4.00;32.50;35.40;0.53;Marcamix
GX0429;6.50;32.50;35.40;0.62;Marcamix
GX0430;10.00;32.50;35.40;1.03;Marcamix
GX0431;15.00;32.50;35.40;1.22;Marcamix
GX0432;2.00;32.50;53.00;0.64;Marcamix
GX0433;4.00;32.50;53.00;0.71;Marcamix
GX0434;6.50;32.50;53.00;0.92;Marcamix
GX0435;10.00;32.50;53.00;1.14;Marcamix
GX0436;6.50;32.50;53.00;0.90;Marcamix
GX0437;10.00;32.50;53.00;1.06;Marcamix
GX0438;15.00;32.50;53.00;1.48;Marcamix
GX0439;20.00;32.50;53.00;1.94;Marcamix
GX0440;6.50;26.50;32.50;0.54;Marcamix
GX0441;10.00;26.50;32.50;0.60;Marcamix
GX0442;15.00;26.50;32.50;0.90;Marcamix
GX0443;20.00;26.50;32.50;0.84;Marcamix
GX0444;6.50;17.60;32.50;0.38;Marcamix
GX0445;10.00;17.60;32.50;0.47;Marcamix
GX0446;15.00;17.60;32.50;0.59;Marcamix
GX0447;20.00;17.60;32.50;0.88;Marcamix
GX0448;6.50;16.20;26.50;0.31;Marcamix
GX0449;10.00;16.20;26.50;0.39;Marcamix
GX0450;15.00;16.20;26.50;0.45;Marcamix
GX0451;20.00;16.20;26.50;0.63;Marcamix
